"group" "response"
"Group A" 0.993503855962119
"Group A" 0.54839695950807
"Group A" 0.238731735111441
"Group A" -0.627906076039371
"Group A" 1.36065244853001
"Group A" -0.600259587147127
"Group A" 2.18733299301658
"Group A" 1.53261062618519
"Group A" -0.235700359100477
"Group A" -1.02642090030678
"Group A" -0.710406563699301
"Group A" 0.25688370915653
"Group A" -0.246691878462374
"Group A" -0.347542599397733
"Group A" -0.951618567265016
"Group A" -0.0450277248089203
"Group A" -0.784904469457076
"Group A" -1.66794193658814
"Group A" -0.380226520287762
"Group A" 0.918996609060766
"Group A" -0.575346962608392
"Group A" 0.607964322225033
"Group A" -1.61788270828916
"Group A" -0.0555619655245394
"Group A" 0.519407203943462
"Group A" 0.301153362166714
"Group A" 0.105676194148943
"Group A" -0.640706008305376
"Group A" -0.849704346033582
"Group A" -1.02412879060491
"Group A" 0.117646597100126
"Group A" -0.947474614184802
"Group A" -0.490557443700668
"Group A" -0.256092192198247
"Group A" 1.84386200523221
"Group A" -0.651949901695459
"Group A" 0.235386572284857
"Group A" 0.0779608495637108
"Group A" -0.961856634130129
"Group A" -0.0713080861235987
"Group A" 1.44455085842335
"Group A" 0.451504053079215
"Group A" 0.0412329219929399
"Group A" -0.422496832339625
"Group A" -2.05324722154052
"Group A" 1.13133721341418
"Group A" -1.46064007092482
"Group A" 0.739947510877334
"Group A" 1.90910356921748
"Group A" -1.4438931609718
"Group A" 0.701784335374711
"Group A" -0.262197489402468
"Group A" -1.57214415914549
"Group A" -1.51466765378175
"Group A" -1.60153617357459
"Group A" -0.530906522170303
"Group A" -1.4617555849959
"Group A" 0.687916772975828
"Group A" 2.10010894052567
"Group A" -1.28703047603518
"Group A" 0.787738847475178
"Group A" 0.76904224100091
"Group A" 0.332202578950118
"Group A" -1.00837660827701
"Group A" -0.119452606630659
"Group A" -0.280395335170247
"Group A" 0.56298953322048
"Group A" -0.372438756103829
"Group A" 0.976973386685621
"Group A" -0.374580857767014
"Group A" 1.05271146557933
"Group A" -1.04917700666607
"Group A" -1.26015524475811
"Group A" 3.2410399349424
"Group A" -0.416857588160432
"Group A" 0.298227591540715
"Group A" 0.636569674033849
"Group A" -0.483780625708744
"Group A" 0.516862044313609
"Group A" 0.368964527385086
"Group A" -0.215380507641693
"Group A" 0.0652930335253153
"Group A" -0.034067253738464
"Group A" 2.12845189901618
"Group A" -0.741336096272828
"Group A" -1.09599626707466
"Group A" 0.0377883991710788
"Group A" 0.310480749443137
"Group A" 0.436523478910183
"Group A" -0.458365332711106
"Group A" -1.06332613397119
"Group A" 1.26318517608949
"Group A" -0.349650387953555
"Group A" -0.865512862653374
"Group A" -0.236279568941097
"Group A" -0.197175894348552
"Group A" 1.10992028971364
"Group A" 0.0847372921971965
"Group A" 0.754053785184521
"Group A" -0.499292017172261
"Group A" 0.214445309581601
"Group A" -0.324685911490835
"Group A" 0.0945835281735714
"Group A" -0.895363357977542
"Group A" -1.31080153332797
"Group A" 1.99721338474797
"Group A" 0.600708823672418
"Group A" -1.25127136162494
"Group A" -0.611165916680421
"Group A" -1.18548008459731
"Group A" 2.19881034888372
"Group A" 1.31241297643351
"Group A" -0.265145056696353
"Group A" 0.54319405923209
"Group A" -0.41433994791886
"Group A" -0.476246894615578
"Group A" -0.788602837850243
"Group A" -0.594617267459511
"Group A" 1.65090746733669
"Group A" -0.0540281250854405
"Group A" 0.119245236427584
"Group A" 0.243687429599092
"Group A" 1.23247587848534
"Group A" -0.51606383094478
"Group A" -0.992507150392037
"Group A" 1.67569693240319
"Group A" -0.441163216905286
"Group A" -0.723065969939874
"Group A" -1.23627311888329
"Group A" -1.2847157223178
"Group A" -0.573973479297987
"Group A" 0.617985817166529
"Group A" 1.10984813892972
"Group A" 0.707588353835588
"Group A" -0.363657297095253
"Group A" 0.0597499373846007
"Group A" -0.70459646368007
"Group A" -0.71721816157401
"Group A" 0.88465049897692
"Group A" -1.01559257860354
"Group A" 1.95529396549246
"Group A" -0.0903195939658516
"Group A" 0.214538826629216
"Group A" -0.738527704739573
"Group A" -0.57438868976327
"Group A" -1.31701613230524
"Group A" -0.182925388372727
"Group A" 0.418982404924464
"Group A" 0.32430434416138
"Group A" -0.781536487054751
"Group A" -0.788621970854002
"Group A" -0.502198718342861
"Group A" 1.49606066984635
"Group A" -1.13730362066574
"Group A" -0.179051594380198
"Group A" 1.90236182167893
"Group A" -0.100974885328808
"Group A" -1.35984070382139
"Group A" -0.664769435274062
"Group A" 0.485459978904878
"Group A" -0.375602871669773
"Group A" -0.561876363549783
"Group A" -0.343917234128459
"Group A" 0.0904966471392212
"Group A" 1.59850877114583
"Group A" -0.088565112138884
"Group A" 1.08079949615152
"Group A" 0.630754115650567
"Group A" -0.113639895506141
"Group A" -1.5329020028906
"Group A" -0.52111731755252
"Group A" -0.489870453138474
"Group A" 0.0471544327615272
"Group A" 1.30019867766682
"Group A" 2.29307897383109
"Group A" 1.54758105898377
"Group A" -0.133150964328944
"Group A" -1.75652739555764
"Group A" -0.388779864071743
"Group A" 0.0892072230732945
"Group A" 0.845013004067436
"Group A" 0.962527968484271
"Group A" 0.684309429416465
"Group A" -1.39527434979947
"Group A" 0.849643045633355
"Group A" -0.446557216427222
"Group A" 0.174802700161256
"Group A" 0.0745511771737346
"Group A" 0.428166764970505
"Group A" 0.0246749828261399
"Group A" -1.66747509758566
"Group A" 0.736495964773442
"Group A" 0.386026568349676
"Group A" -0.265651625278222
"Group A" 0.118144511046681
"Group A" 0.134038645368463
"Group A" 0.221019468561002
"Group A" 1.64084616597749
"Group A" -0.219050378933476
"Group A" 0.168065383884658
"Group A" 1.16838387306909
"Group A" 1.05418102337692
"Group A" 1.14526311038036
"Group A" -0.577468001059557
"Group A" 2.00248273029283
"Group A" 0.066700870930183
"Group A" 1.86685184470686
"Group A" -1.35090268603071
"Group A" 0.0209835863542375
"Group A" 1.24991457096922
"Group A" -0.715242187222796
"Group A" -0.752688968217742
"Group A" -0.938538703606894
"Group A" -1.05251327933874
"Group A" -0.437159533180399
"Group A" 0.331179172958982
"Group A" -2.01421049792072
"Group A" 0.211980433372292
"Group A" 1.23667504641657
"Group A" 2.03757401824044
"Group A" 1.30117599220059
"Group A" 0.756774763795962
"Group A" -1.72673039911433
"Group A" -0.601506708006782
"Group A" -0.352046456582617
"Group A" 0.703523902756894
"Group A" -0.105671334003774
"Group A" -1.25864862806017
"Group A" 1.68443570809411
"Group A" 0.911391291795963
"Group A" 0.237430272491026
"Group A" 1.21810861032581
"Group A" -1.33877428723497
"Group A" 0.6608202977898
"Group A" -0.522912376313422
"Group A" 0.683745521850712
"Group A" -0.0608219546600742
"Group A" 0.632960713031451
"Group A" 1.33551761505939
"Group A" 0.00729009031689879
"Group A" 1.01755863695209
"Group A" -1.18843403514798
"Group A" -0.721604440436015
"Group A" 1.51921771138818
"Group A" 0.377387973023929
"Group A" -2.05222282043373
"Group A" -1.36403745208238
"Group A" -0.200781015589121
"Group A" 0.865779404334488
"Group A" -0.101883255715222
"Group A" 0.624187472020653
"Group A" 0.959005377787825
"Group A" 1.67105482886294
"Group A" 0.0560167332749619
"Group A" -0.051981906180899
"Group A" -1.75323735914227
"Group A" 0.0993275940878275
"Group A" -0.571850057895563
"Group A" -0.974009582804091
"Group A" -0.17990623104754
"Group A" 1.01494317274366
"Group A" -1.99274848868858
"Group A" -0.427279287205429
"Group A" 0.116637283582706
"Group A" -0.893207570054953
"Group A" 0.333902942499225
"Group A" 0.411429920615731
"Group A" -0.0330361592759917
"Group A" -2.46589819376003
"Group A" 2.57145814586664
"Group A" -0.205299257468199
"Group A" 0.65119328158767
"Group A" 0.273766491036548
"Group A" 1.02467323481835
"Group A" 0.817659446374088
"Group A" -0.209793171228509
"Group A" 0.378167772208507
"Group A" -0.945408831123893
"Group A" 0.856923010899318
"Group A" -0.461038338884354
"Group A" 2.41677335378821
"Group A" -1.65104889568819
"Group A" -0.463987242966015
"Group A" 0.825379862759242
"Group A" 0.510132546878663
"Group A" -0.589481038515
"Group A" -0.996780742207522
"Group A" 0.144475704710697
"Group A" -0.0143074131669134
"Group A" -1.79028123726406
"Group A" 0.034551067133851
"Group A" 0.190230315692457
"Group A" 0.174726396981842
"Group A" -1.05501704260268
"Group A" 0.476133278302629
"Group A" 1.37857013695924
"Group A" 0.456236403179813
"Group A" -1.13558847037434
"Group A" -0.435645469691905
"Group A" 0.346103619553607
"Group A" -0.647045631318269
"Group A" -2.15764633501528
"Group A" 0.884250820028209
"Group A" -0.829477611624518
"Group A" -0.573560270768283
"Group A" 1.50390060900454
"Group A" -0.774144929605405
"Group A" 0.845731540189296
"Group A" -1.26068287881878
"Group A" -0.354542403073978
"Group A" -0.0735560191364783
"Group A" -1.16865142442436
"Group A" -0.634748264908909
"Group A" -0.0288415529283144
"Group A" 0.67069596873393
"Group A" -1.65054654342511
"Group A" -0.349754239211268
"Group A" 0.756406438545484
"Group A" -0.538809159977592
"Group A" 0.227291921672942
"Group A" 0.492228570064431
"Group A" 0.267835015331683
"Group A" 0.653257679471382
"Group A" -0.12270866097738
"Group A" -0.41367651359212
"Group A" -2.64314895202898
"Group A" -0.092941018479472
"Group A" 0.430284696359987
"Group A" 0.53539884086815
"Group A" -0.555278351313252
"Group A" 1.77950290977515
"Group A" 0.286424419628825
"Group A" 0.126315858458886
"Group A" 1.27226677946852
"Group A" -0.718466221319259
"Group A" -0.450338623924712
"Group A" 2.39745248004976
"Group A" 0.011129187220888
"Group A" 1.63356842140831
"Group A" -1.43850664491452
"Group A" -0.190516802042901
"Group A" 0.378423903636832
"Group A" 0.300038545205798
"Group A" -1.00563625951084
"Group A" 0.0192592746253708
"Group A" -1.07742065311198
"Group A" 0.712703325244282
"Group A" 1.08477508986065
"Group A" -2.22498769648741
"Group A" 1.23569346230014
"Group A" -1.24104449680849
"Group A" 0.454769268982633
"Group A" 0.659902638142608
"Group A" -0.199889828101433
"Group A" -0.645113956859792
"Group A" 0.16532102124205
"Group A" 0.438818700714454
"Group A" 0.883302819948705
"Group A" -2.05233698390195
"Group A" -1.63637926805902
"Group A" 1.43040234118818
"Group A" 1.04662884711155
"Group A" 0.435288948907682
"Group A" 0.71517840711106
"Group A" 0.917174917641003
"Group A" -2.66092279846568
"Group A" 1.11027709663882
"Group A" -0.484987596562325
"Group A" 0.230616830631202
"Group A" -0.295157800883577
"Group A" 0.871964954078744
"Group A" -0.348472448955611
"Group A" 0.518503765888248
"Group A" -0.390684978638979
"Group A" -1.09278720910151
"Group A" 1.21001051044026
"Group A" 0.740900011274274
"Group A" 1.72426223915645
"Group A" 0.0651539325793032
"Group A" 1.12500274582817
"Group A" 1.97541905401908
"Group A" -0.281482115038967
"Group A" -1.32295111275522
"Group A" -0.239351567138116
"Group A" -0.214041239985383
"Group A" 0.15168050450932
"Group A" 1.71230497731928
"Group A" -0.326143892505348
"Group A" 0.373004655804915
"Group A" -0.227684064895531
"Group A" 0.0204507085250325
"Group A" 0.314057663506262
"Group A" 1.32821469603699
"Group A" 0.121318377490778
"Group A" 0.712842320031113
"Group A" 0.778860029783535
"Group A" 0.914773270855634
"Group A" -0.574394552184383
"Group A" 1.62688121419468
"Group A" -0.380956739294013
"Group A" -0.105784167649752
"Group A" 1.40405026771417
"Group A" 1.29408390614558
"Group A" -1.08999187241124
"Group A" -0.873071000417463
"Group A" -1.35807905937061
"Group A" 0.181847192619832
"Group A" 0.164840867918466
"Group A" 0.364114687355063
"Group A" 0.552157714218558
"Group A" -0.601892845985016
"Group A" -0.993698591098714
"Group A" 1.0267850560749
"Group A" 0.751061302606323
"Group A" -1.5091665373287
"Group A" -0.0951474508492868
"Group A" -0.895947822756499
"Group A" -2.07075107054196
"Group A" 0.150120131188143
"Group A" -0.0792117092585882
"Group A" -0.097369267513081
"Group A" 0.216152541801233
"Group A" 0.882465164396587
"Group A" 0.205597504483387
"Group A" -0.616435842873528
"Group A" -0.734799251921281
"Group A" -0.131802793041181
"Group A" 0.310016986578952
"Group A" -1.03968035270204
"Group A" -0.184308868842384
"Group A" 0.967267260167914
"Group A" -0.108280091234486
"Group A" -0.69842066759439
"Group A" -0.27594516842554
"Group A" 1.11464854536198
"Group A" 0.550043961214136
"Group A" 1.23667580008161
"Group A" 0.139097857161771
"Group A" 0.410275096490425
"Group A" -0.558456912348133
"Group A" 0.605370668930333
"Group A" -0.506333542189239
"Group A" -1.42056550469574
"Group A" 0.127992965684126
"Group A" 1.94585121773144
"Group A" 0.800914339573062
"Group A" 1.16525338994626
"Group A" 0.358855723093152
"Group A" -0.608557178316224
"Group A" -0.202240855110284
"Group A" -0.273248106811925
"Group A" -0.468699779782087
"Group A" 0.704167283929716
"Group A" -1.19736350236541
"Group A" 0.866366132112773
"Group A" 0.864152486225893
"Group A" -1.19862235906875
"Group A" 0.639491997900534
"Group A" 2.43022665234451
"Group A" -0.557215481941608
"Group A" 0.844904241408072
"Group A" -0.782201845619403
"Group A" 1.1107114182028
"Group A" 0.249824719926562
"Group A" 1.65191539162316
"Group A" -1.45897072853692
"Group A" -0.0512978861253612
"Group A" -0.526925176125598
"Group A" -0.197264869076299
"Group A" -0.629578742686005
"Group A" -0.833843580535001
"Group A" 0.57872237461645
"Group A" -1.08758071407693
"Group A" 1.48403093155628
"Group A" -1.18620658531375
"Group A" 0.10107915139528
"Group A" 0.532989286826481
"Group A" 0.586735339092625
"Group A" -0.30174666386638
"Group A" 0.079501995328401
"Group A" 0.961264151809677
"Group A" -1.45646591707643
"Group A" -0.781739711532082
"Group A" 0.32040231431661
"Group A" -0.444781978336992
"Group A" 1.370003993971
"Group A" 0.673253863354836
"Group A" 0.0721667524147558
"Group A" -1.50775731753668
"Group A" 0.0261002253262418
"Group A" -0.316415868196993
"Group A" -0.102346513520598
"Group A" -1.18155922705569
"Group A" 0.498658043829925
"Group A" -1.03895644030703
"Group A" -0.22622198144241
"Group A" 0.381425829451352
"Group A" -0.783515789013048
"Group A" 0.582991405680064
"Group A" -1.31651040165169
"Group A" -2.80977467896054
"Group A" 0.464967990785852
"Group A" 0.840539826961
"Group A" -0.285845423591384
"Group A" 0.504126254591608
"Group A" -1.15591652508367
"Group A" -0.127148606825662
"Group A" -1.94151837604062
"Group A" 1.18118089143852
"Group A" 1.85991086154316
"Group A" 1.07401226028199
"Group A" -0.0273469664137418
"Group A" -0.0333303422759193
"Group A" -1.5160676231511
"Group A" 0.790385343888228
"Group A" -0.210734180691776
"Group A" -0.656742925361075
"Group A" -1.41202579265831
"Group A" -0.299762496646272
"Group A" -0.849061135016708
"Group A" -0.397030520327837
"Group A" -1.2175999877636
"Group A" 1.6875894829457
"Group A" -0.0160025272079689
"Group A" 1.07494507727239
"Group A" -2.60169967025765
"Group A" -0.453197829994837
"Group A" -0.675482291592071
"Group A" -1.22292617936591
"Group A" 1.54660915422409
"Group A" -1.41528191976949
"Group A" 0.318390260408025
"Group A" 0.846436285579692
"Group A" 0.178190188418023
"Group A" -0.875255477495516
"Group A" 0.941165806724167
"Group A" 0.170588081840838
"Group A" -1.06349790638204
"Group A" -1.38804904760206
"Group A" 2.08671743449315
"Group A" -0.678503145418437
"Group A" -1.85557165391804
"Group A" 0.533259362753652
"Group A" 0.310230256060895
"Group A" -1.3538343357226
"Group A" -1.94295641358195
"Group A" -0.116302517158606
"Group A" 1.13939629170942
"Group A" 0.636124035182149
"Group A" -0.492937424161977
"Group A" -0.834188231584378
"Group A" 0.271066756750545
"Group A" 0.157353347216158
"Group A" 0.629711746692728
"Group A" -0.395797950288896
"Group A" 0.899354053203099
"Group A" -0.830811527336248
"Group A" -0.330544700119963
"Group A" 0.740814523725905
"Group A" 0.989971608627113
"Group A" -1.93850470145338
"Group A" 0.107190407016153
"Group A" 0.60877901173463
"Group A" -1.45082431349063
"Group A" 0.480625599875217
"Group A" -0.828174270396797
"Group A" 1.02025301216443
"Group A" 0.538482032102641
"Group A" 0.769052294995609
"Group A" 0.120719329287034
"Group A" 0.863648434157753
"Group A" 1.38051452831454
"Group A" 1.96624801545563
"Group A" -0.028395054749065
"Group A" -2.2490510903324
"Group A" 0.0315260045939917
"Group A" 0.205561208449975
"Group A" -0.155345347144399
"Group A" 0.568288620777075
"Group A" 1.01067796451426
"Group A" -0.517982430167822
"Group A" -0.29409532715611
"Group A" 0.397842208800339
"Group A" -0.550223741489138
"Group A" 0.0912673834882354
"Group A" -1.9617075988853
"Group A" -1.11989972139762
"Group A" -1.32775547560413
"Group A" -0.853623696727242
"Group A" -0.693304527930666
"Group A" 0.38230514254637
"Group A" 0.982113002522641
"Group A" -0.727383529087535
"Group A" -0.996838982378005
"Group A" -1.04168885898951
"Group A" -0.414588726363674
"Group A" -0.239029068152564
"Group A" 0.483617533838269
"Group A" -0.32132484216839
"Group A" -2.07848926886002
"Group A" -0.0914342755501383
"Group A" 1.18718681065156
"Group A" 1.19160126851033
"Group A" -0.78896321811123
"Group A" -1.54777654363757
"Group A" 2.45806049186527
"Group A" -0.162421942479419
"Group A" -0.0974512501056172
"Group A" 0.420574188698147
"Group A" -1.61403945661912
"Group A" -0.728219111191288
"Group A" -1.54044240529001
"Group A" -0.693094614010595
"Group A" 0.118849433004561
"Group A" -1.36470945798691
"Group A" 0.589982679367313
"Group A" 0.289344028817336
"Group A" -0.904215025620639
"Group A" 0.226324942381064
"Group A" 0.748081162493843
"Group A" 1.06109525326174
"Group A" -0.212848278646528
"Group A" -0.0936367939110456
"Group A" -0.0867141349819251
"Group A" 1.44146175605504
"Group A" 1.12507189227799
"Group A" 0.834401567757039
"Group A" -0.287340799840693
"Group A" 0.373241434166406
"Group A" 0.403290331220696
"Group A" -1.04167329428932
"Group A" -1.72830451532074
"Group A" 0.641830027651616
"Group A" -1.52931053118042
"Group A" 0.00168368848420991
"Group A" 0.250247821348331
"Group A" 0.563867390305883
"Group A" 0.189426237514811
"Group A" -0.732853806297125
"Group A" 0.986365859895462
"Group A" 1.73863376690625
"Group A" 0.881178808925443
"Group A" -1.94365090132398
"Group A" 1.39957618540294
"Group A" -0.056055946186268
"Group A" 0.52491427931929
"Group A" 0.62203323587106
"Group A" -0.0966860732067051
"Group A" -0.0752631976487263
"Group A" 1.0191570693309
"Group A" 0.711601922486244
"Group A" 0.990262246044231
"Group A" 2.38292669523033
"Group A" 0.664415863694087
"Group A" 0.207381157385307
"Group A" -2.21063311057562
"Group A" 2.69171400324612
"Group A" -0.482676821796308
"Group A" 2.37473471509539
"Group A" 0.374643568004988
"Group A" 1.53843019889679
"Group A" -0.109710321176239
"Group A" 0.511470754698125
"Group A" 0.213957979642262
"Group A" -0.186120699373496
"Group A" -0.120393824622494
"Group A" 1.01283433584425
"Group A" -0.2014581469715
"Group A" -2.0376824944408
"Group A" -0.195889248829828
"Group A" 0.539790605536274
"Group A" 0.61645571635144
"Group A" 0.616567817477434
"Group A" -1.69210152086908
"Group A" 0.368742058011194
"Group A" 0.967859209947064
"Group A" 1.27657868146766
"Group A" -0.224961271044116
"Group A" -0.321892586182801
"Group A" 1.48783783187804
"Group A" -1.66792804577932
"Group A" -0.436829976913125
"Group A" 0.457462079357455
"Group A" -1.61777376538123
"Group A" 0.279627862431757
"Group A" 1.87786402105219
"Group A" -0.00406065343634058
"Group A" -0.278454024963586
"Group A" 0.474911714034054
"Group A" -0.279072170787307
"Group A" 0.813400374079065
"Group A" 0.904435464449695
"Group A" 0.00269166123012091
"Group A" -1.17669215774973
"Group A" -1.31822072745909
"Group A" -0.592997365655317
"Group A" 0.797380500549836
"Group A" -1.95820517465693
"Group A" -1.88632515873255
"Group A" -0.653779824760103
"Group A" 0.394394847980585
"Group A" -0.913566048164992
"Group A" 0.886749037096059
"Group A" 0.333369970155182
"Group A" -0.17063961823861
"Group A" 0.81882813653178
"Group A" 0.388365162819368
"Group A" -0.445935027212156
"Group A" 0.23111493441816
"Group A" 0.647513357977592
"Group A" 0.356283344862047
"Group A" -0.658010207949479
"Group A" 0.855202205064192
"Group A" 1.15293622555862
"Group A" 0.276274556543337
"Group A" 0.144104662462187
"Group A" -0.075625080779838
"Group A" 2.16141584630279
"Group A" 0.276315532135793
"Group A" -0.158294028699944
"Group A" -2.50791780219725
"Group A" -1.56528176503053
"Group A" -0.0776732006105648
"Group A" 0.206294044843098
"Group A" 0.276872458861614
"Group A" 0.821506780448618
"Group A" -0.194152409320457
"Group A" 1.21458879448256
"Group A" -0.921516042869578
"Group A" -1.20844272044307
"Group A" -1.22898617755381
"Group A" 0.742297024186518
"Group A" -0.082919942339226
"Group A" 0.789817921820499
"Group A" -0.267706421557085
"Group A" -0.591892102212813
"Group A" -0.368352575126506
"Group A" -1.85261682424173
"Group A" -1.16961526041411
"Group A" -1.44203464635845
"Group A" 1.05432227197535
"Group A" -0.5973300913628
"Group A" 0.78945985279018
"Group A" 1.51649060169196
"Group A" -0.191774809109942
"Group A" 0.283878906352351
"Group A" -1.75106751939608
"Group A" -0.818669777519803
"Group A" 0.0562148493828386
"Group A" 0.299086903336152
"Group A" -0.759398117298882
"Group A" 2.6848589992268
"Group A" -0.458390139092389
"Group A" 0.0642435566300379
"Group A" 0.649791867153518
"Group A" -0.0260186347739953
"Group A" -0.643567387027114
"Group A" 1.04530566396331
"Group A" 1.6155453232072
"Group A" -0.0296939710498354
"Group A" 0.562267345403066
"Group A" -0.0974124985026302
"Group A" 1.01645521770216
"Group A" -1.15616739425985
"Group A" 2.32086022399448
"Group A" -0.603531247788338
"Group A" -1.45884941443809
"Group A" -0.35091782719307
"Group A" 0.146708484145002
"Group A" 1.62362120768023
"Group A" 0.91120967677132
"Group A" 0.142458432045787
"Group A" -1.38948352398816
"Group A" -0.866037744672114
"Group A" -0.163284932229294
"Group A" 2.55302611346059
"Group A" -1.86022757421841
"Group A" 1.13105465184602
"Group A" -0.527234257233921
"Group A" 1.66599089998742
"Group A" -1.1392006399734
"Group A" 0.143623234662747
"Group A" -1.09955094170275
"Group A" 0.903516426361675
"Group A" 1.48377948873809
"Group A" 1.95072100640115
"Group A" 0.797600657589519
"Group A" 1.84326625457782
"Group A" 1.24642390866165
"Group A" -0.131874911824015
"Group A" 0.4770372382847
"Group A" -0.971994211475933
"Group A" -0.185202169400994
"Group A" 1.22096370834882
"Group A" 0.54128414348235
"Group A" 0.45735733162533
"Group A" -1.03813103968721
"Group A" -0.604513230334117
"Group A" -0.764606013753569
"Group A" 0.395295870013499
"Group A" -0.990507630466559
"Group A" 0.562041390099052
"Group A" -1.11641641193354
"Group A" 1.82853045813536
"Group A" 0.460591349478104
"Group A" -0.70100361225327
"Group A" 0.241045932501223
"Group A" -0.352453199227956
"Group A" 0.371147959759657
"Group A" 0.2435327187603
"Group A" -1.01411417266147
"Group A" -0.79131387881947
"Group A" 0.299593684739564
"Group A" 1.63905190875156
"Group A" 1.08461700867092
"Group A" -0.624567473618094
"Group A" 0.825922901647494
"Group A" -0.0485683527562885
"Group A" 0.301313651718405
"Group A" 0.260361490736558
"Group A" 2.57544976372339
"Group A" -1.18528881058722
"Group A" 0.100919859012857
"Group A" -1.77997728796762
"Group A" 0.589835922958758
"Group A" 1.0966084717214
"Group A" 1.44566224110115
"Group A" -1.92514525183712
"Group A" 0.41276949719403
"Group A" 1.59336995138365
"Group A" -0.414015863042303
"Group A" -0.212150532081949
"Group A" -0.0365372222047413
"Group A" 0.365018751433036
"Group A" 0.665159875745969
"Group A" 1.31782088371148
"Group A" -0.0954875904449924
"Group A" 0.196278045472469
"Group A" 2.48799787722146
"Group A" 0.431098928114991
"Group A" 0.188753109329833
"Group A" -1.34224312528345
"Group A" 0.00285604762222659
"Group A" -0.221326153166881
"Group A" -0.0110458298093738
"Group A" -0.575417641271167
"Group A" -0.686815652442701
"Group A" -0.720773631820122
"Group A" -0.214504515399774
"Group A" 1.36813264802863
"Group A" 1.04908662655933
"Group A" -0.359975117943056
"Group A" -1.68591645453874
"Group A" -0.844583428535954
"Group A" -0.457760533240508
"Group A" 0.103638004228304
"Group A" -0.662607275700815
"Group A" 2.00668069083189
"Group A" -0.272267534418351
"Group A" -1.21394447023951
"Group A" -0.141261757282513
"Group A" -1.00537758159341
"Group A" 0.156155707275326
"Group A" 0.233633614089869
"Group A" 0.355587611628384
"Group A" -1.62185825912421
"Group A" 0.220711290970649
"Group A" 0.310450080541646
"Group A" -1.42110844750449
"Group A" 0.955365639730411
"Group A" 0.784170879094338
"Group A" 2.29961936115445
"Group A" 0.156702987375728
"Group A" 0.0467335275180007
"Group A" 0.0965858340824363
"Group A" 0.0697662309003006
"Group A" -1.84847277533767
"Group A" -1.67112705864224
"Group A" -0.0775389667912034
"Group A" -0.581067380566498
"Group A" 0.0547365250574253
"Group A" -2.11120837326053
"Group A" -1.49869825452676
"Group A" -1.10148343893874
"Group A" 0.986058221060247
"Group A" -1.09849000709012
"Group A" -0.799513953576531
"Group A" 0.0798738186740527
"Group A" -0.322746361825109
"Group A" 0.146417178667962
"Group A" 2.30506198204569
"Group A" -1.12460367125824
"Group A" -0.305469639909805
"Group A" -0.516759449743733
"Group A" 1.51239542683245
"Group A" -0.769484922890278
"Group A" -0.0820869037757183
"Group A" 0.787133614322708
"Group A" -1.0585905359484
"Group A" 1.65517581574201
"Group A" 0.675762415474246
"Group A" -1.07420660953035
"Group A" 0.454577809057738
"Group A" -0.213307143233068
